Product_ID,Product_Name,Product_Barcode,Product_Sku,Product_Attribute_color,Product_Attribute_size,Product_Descriptions,Product_Categorise,Product_Price,Product_Sale_price,Product_Image
39374207910020,Dali Nail Polish - 492 SWEET SPOT,,Dali NP-45,492 SWEET SPOT,,,"['Nail Polish', 'NAILS']",No.ne,1.40,moustaphalabban.com/cdn/shop/products/492-SWEET-SPOT.jpg?v=1622716977
39374207942788,Dali Nail Polish - 493 COOKIE,,Dali NP-46,493 COOKIE,,,"['Nail Polish', 'NAILS']",No.ne,1.40,moustaphalabban.com/cdn/shop/products/493-COOKIE.jpg?v=1622716995
39374207975556,Dali Nail Polish - 494 ORCHID,,Dali NP-47,494 ORCHID,,,"['Nail Polish', 'NAILS']",No.ne,1.40,moustaphalabban.com/cdn/shop/products/494-ORCHID.jpg?v=1622717015
39374208008324,Dali Nail Polish - 496 COCO,,Dali NP-48,496 COCO,,,"['Nail Polish', 'NAILS']",No.ne,1.40,moustaphalabban.com/cdn/shop/products/496-COCO.jpg?v=1622717033
39374208041092,Dali Nail Polish - 500 NOT OK,,Dali NP-49,500 NOT OK,,,"['Nail Polish', 'NAILS']",No.ne,1.40,moustaphalabban.com/cdn/shop/products/500-NOT-OK.jpg?v=1622717049
39374208073860,Dali Nail Polish - 502 ALL TALK,,Dali NP-50,502 ALL TALK,,,"['Nail Polish', 'NAILS']",No.ne,1.40,moustaphalabban.com/cdn/shop/products/502-ALL-TALK.jpg?v=1622717066
39374208106628,Dali Nail Polish - 504 RESORT,,Dali NP-51,504 RESORT,,,"['Nail Polish', 'NAILS']",No.ne,1.40,moustaphalabban.com/cdn/shop/products/504.jpg?v=1622717085
39374208139396,Dali Nail Polish - 505 YES PLEASE,,Dali NP-52,505 YES PLEASE,,,"['Nail Polish', 'NAILS']",No.ne,1.40,moustaphalabban.com/cdn/shop/products/505.jpg?v=1622717175
39374208172164,Dali Nail Polish - 506 SLEEP IN,,Dali NP-53,506 SLEEP IN,,,"['Nail Polish', 'NAILS']",No.ne,1.40,moustaphalabban.com/cdn/shop/products/506.jpg?v=1622717190
39374208204932,Dali Nail Polish - 507 BARELY PINK,,Dali NP-54,507 BARELY PINK,,,"['Nail Polish', 'NAILS']",No.ne,1.40,moustaphalabban.com/cdn/shop/products/507.jpg?v=1622717206
39374208237700,Dali Nail Polish - 508 THE ONE,,Dali NP-55,508 THE ONE,,,"['Nail Polish', 'NAILS']",No.ne,1.40,moustaphalabban.com/cdn/shop/products/508.jpg?v=1622717224
39374208270468,Dali Nail Polish - 509 HEAD OVER HEELS,,Dali NP-56,509 HEAD OVER HEELS,,,"['Nail Polish', 'NAILS']",No.ne,1.40,moustaphalabban.com/cdn/shop/products/509.jpg?v=1622717246
39262624645252,Maybelline New York -Fit Me Concealer - 10 LI,30096585,1904401,10 LI,,"Fit Me Concealer makeup for flawless, natural coverage. These oil-free concealers match skin tones to deliver a more even complexion.","['Concealer', 'Makeup']",No.ne,7.12,moustaphalabban.com/cdn/shop/products/30096585_A_Content_826ce690-f264-475b-9add-30a6c31ed02f.jpg?v=1615344367
39262624678020,Maybelline New York -Fit Me Concealer - 15 FA,30096592,1904501,15 FA,,"Fit Me Concealer makeup for flawless, natural coverage. These oil-free concealers match skin tones to deliver a more even complexion.","['Concealer', 'Makeup']",No.ne,7.12,moustaphalabban.com/cdn/shop/products/30096592_A_Content_5e710800-7a73-4123-8908-cbb7dc2fc288.jpg?v=1615344367
39262624710788,Maybelline New York -Fit Me Concealer - 20 SA,30096608,1904601,20 SA,,"Fit Me Concealer makeup for flawless, natural coverage. These oil-free concealers match skin tones to deliver a more even complexion.","['Concealer', 'Makeup']",No.ne,7.12,moustaphalabban.com/cdn/shop/products/30096608_A_Content_a2854419-c781-48b1-83b8-605006bd1f96.jpg?v=1615344367
39262624743556,Maybelline New York -Fit Me Concealer - 25 ME,30096615,1904701,25 ME,,"Fit Me Concealer makeup for flawless, natural coverage. These oil-free concealers match skin tones to deliver a more even complexion.","['Concealer', 'Makeup']",No.ne,7.12,moustaphalabban.com/cdn/shop/products/30096615_A_Content_e59dec96-cf9a-448e-93d8-1b1163c479ad.jpg?v=1615344367
39262624776324,Maybelline New York -Fit Me Concealer - 35 DE,30096639,1904900,35 DE,,"Fit Me Concealer makeup for flawless, natural coverage. These oil-free concealers match skin tones to deliver a more even complexion.","['Concealer', 'Makeup']",No.ne,7.12,moustaphalabban.com/cdn/shop/products/30096639_A_Content_2bdefc2c-e063-44e4-aac0-2c4ec6d4f9bc.jpg?v=1615344367
39513651183748,Maybelline New York -Fit Me Concealer - 30 Cafe,30096622,1904800,30 Cafe,,"Fit Me Concealer makeup for flawless, natural coverage. These oil-free concealers match skin tones to deliver a more even complexion.","['Concealer', 'Makeup']",No.ne,7.12,moustaphalabban.com/cdn/shop/products/FIT_ME_30.jpg?v=1629536584
34233642090628,Dareej For Men By Al Rasasi - 100ML,614514178010,19218,100ML,,,"['Eau De Parfume Men', 'Men']",33.30,26.64,moustaphalabban.com/cdn/shop/products/96228fd2-27ac-490b-b28d-ce4cbb78f69d.jpg?v=1599566578
39339752521860,Olaplex Nº.8 Bond Intense Moisture Mask - 100Ml,896364002947,OLAPLEX8,100Ml,,"A Multi-Benefit, Reparative Hair Mask


Infused with patented OLAPLEX Bond Building technology, this highly concentrated reparative mask adds shine, smoothness & body while providing intense moisture to treat damaged hair. Hair so visibly healthy, you can skip the styling.
Based on Clinical Results:
2x Shine*
4x Moisture*
6x Smoothness* and
94% saw more Body**
*According to an independent clinical study using instrumentation
**According to a consumer test with 80 people (hair stylists and end-consumers)",[],No.ne,41.00,moustaphalabban.com/cdn/shop/products/No8_100ml_wLid_2000x2000_300dpi_Front_cmyk_1440x_e731bd8b-034d-4b57-b8f7-e11b8e83ebf7.jpg?v=1620410253
39522739716228,Boecker Hand and surface sanitizer - 500Ml,5285002473839,BSPRAY,500Ml,,Boecker Hand and surface sanitizer,"['BATH & BODY', 'BODY CARE', 'Self Hygiene']",No.ne,2.70,moustaphalabban.com/cdn/shop/products/Untitled_design_-_2022-02-25T112121.641.png?v=1645806102
34483545899140,XSmart  Antibacterial Hand Soap - 500Ml / Pine,5285006440929,929,500Ml,Pine,,"['BATH & BODY', 'HAND WASH & SOAP', 'Self Hygiene']",No.ne,1.00,moustaphalabban.com/cdn/shop/products/WhatsApp_Image_2021-01-07_at_8.00.21_PM.jpg?v=1610378026
34483554091140,XSmart  Antibacterial Hand Soap - 500Ml / Lemon,5285006445870,5870,500Ml,Lemon,,"['BATH & BODY', 'HAND WASH & SOAP', 'Self Hygiene']",No.ne,1.00,moustaphalabban.com/cdn/shop/products/WhatsAppImage2021-01-07at3.00.14PM.jpg?v=1610378082
34483562020996,XSmart  Antibacterial Hand Soap - 500Ml / Rose,5285006440912,912,500Ml,Rose,,"['BATH & BODY', 'HAND WASH & SOAP', 'Self Hygiene']",No.ne,1.00,moustaphalabban.com/cdn/shop/products/WhatsApp_Image_2021-01-07_at_8.00.20_PM.jpg?v=1610378026
34483562250372,XSmart  Antibacterial Hand Soap - 500Ml / Orange,5285006440905,905,500Ml,Orange,,"['BATH & BODY', 'HAND WASH & SOAP', 'Self Hygiene']",No.ne,1.00,moustaphalabban.com/cdn/shop/products/image_4d512871-c7d6-469c-8d3b-b3f370a3a437.jpg?v=1610378026
34483562381444,XSmart  Antibacterial Hand Soap - 500Ml / Oud,5285006445818,5818,500Ml,Oud,,"['BATH & BODY', 'HAND WASH & SOAP', 'Self Hygiene']",No.ne,1.00,moustaphalabban.com/cdn/shop/products/WhatsApp_Image_2021-01-07_at_8.00.21_PM.jpg?v=1610378026
34483563167876,XSmart  Antibacterial Hand Soap - 500Ml / Lavander,5285006440981,981,500Ml,Lavander,,"['BATH & BODY', 'HAND WASH & SOAP', 'Self Hygiene']",No.ne,1.00,moustaphalabban.com/cdn/shop/products/WhatsApp_Image_2021-01-07_at_8.00.21_PM.jpg?v=1610378026
34042033045636,Essence I LOVE EXTREME CRAZY VOLUME for Max Volume - black,4250587739084,D0005332,black,,This volume mascara is just right for those who love to go to extremes! It contains ultra-black pigments that intensively cover each individual lash with colour. An extra large brush ensures fantastic volume in overwhelming dimensions,['Mascara'],No.ne,3.90,moustaphalabban.com/cdn/shop/products/4250587739084_5c6a9699-3c78-443b-a6c0-147219cdd35b.jpg?v=1592320478
34523649572996,Shiseido Uv Protective Compact Fdt - Compact Fdt / Dark Beige SP80,730852111967,D0005854,Compact Fdt,Dark Beige SP80,"It protects the skin from damage caused by external factors such as UV rays and dryness and provides anti-aging effect. Provides water and sebum control while preserving the beauty of the skin for your future. Provides long-lasting, natural-looking skin appearance",['Selling fast'],42.00,37.80,moustaphalabban.com/cdn/shop/products/730852111967.jpg?v=1612461815
34523649605764,Shiseido Uv Protective Compact Fdt - Compact Fdt / Dark Ivory SP70,730852111974,D0005853,Compact Fdt,Dark Ivory SP70,"It protects the skin from damage caused by external factors such as UV rays and dryness and provides anti-aging effect. Provides water and sebum control while preserving the beauty of the skin for your future. Provides long-lasting, natural-looking skin appearance",['Selling fast'],42.00,37.80,moustaphalabban.com/cdn/shop/products/730852111974.jpg?v=1612461815
34523649638532,Shiseido Uv Protective Compact Fdt - Compact Fdt / Light Ivory SP10,730852111912,D0005847,Compact Fdt,Light Ivory SP10,"It protects the skin from damage caused by external factors such as UV rays and dryness and provides anti-aging effect. Provides water and sebum control while preserving the beauty of the skin for your future. Provides long-lasting, natural-looking skin appearance",['Selling fast'],42.00,37.80,moustaphalabban.com/cdn/shop/products/730852111912.jpg?v=1612461815
34523649671300,Shiseido Uv Protective Compact Fdt - Compact Fdt / Light Ochre SP30,730852111929,D0005849,Compact Fdt,Light Ochre SP30,"It protects the skin from damage caused by external factors such as UV rays and dryness and provides anti-aging effect. Provides water and sebum control while preserving the beauty of the skin for your future. Provides long-lasting, natural-looking skin appearance",['Selling fast'],42.00,37.80,moustaphalabban.com/cdn/shop/products/730852111929.jpg?v=1612461815
34523649704068,Shiseido Uv Protective Compact Fdt - Compact Fdt / Medium Beige SP60,730852111936,D0005852,Compact Fdt,Medium Beige SP60,"It protects the skin from damage caused by external factors such as UV rays and dryness and provides anti-aging effect. Provides water and sebum control while preserving the beauty of the skin for your future. Provides long-lasting, natural-looking skin appearance",['Selling fast'],42.00,37.80,moustaphalabban.com/cdn/shop/products/730852111936.jpg?v=1612461815
34523649736836,Shiseido Uv Protective Compact Fdt - Compact Fdt / Medium Ivory SP50,730852111943,D0005851,Compact Fdt,Medium Ivory SP50,"It protects the skin from damage caused by external factors such as UV rays and dryness and provides anti-aging effect. Provides water and sebum control while preserving the beauty of the skin for your future. Provides long-lasting, natural-looking skin appearance",['Selling fast'],42.00,37.80,moustaphalabban.com/cdn/shop/products/730852111943.jpg?v=1612461815
34523649769604,Shiseido Uv Protective Compact Fdt - Compact Fdt / Medium Ochre SP40,730852111950,D0005850,Compact Fdt,Medium Ochre SP40,"It protects the skin from damage caused by external factors such as UV rays and dryness and provides anti-aging effect. Provides water and sebum control while preserving the beauty of the skin for your future. Provides long-lasting, natural-looking skin appearance",['Selling fast'],42.00,37.80,moustaphalabban.com/cdn/shop/products/730852111950.jpg?v=1612461815
40255263309956,Shiseido Uv Protective Compact Fdt - Compact Fdt / Light Beige SP20,730852111905,D0005848,Compact Fdt,Light Beige SP20,"It protects the skin from damage caused by external factors such as UV rays and dryness and provides anti-aging effect. Provides water and sebum control while preserving the beauty of the skin for your future. Provides long-lasting, natural-looking skin appearance",['Selling fast'],42.00,37.80,moustaphalabban.com/cdn/shop/products/730852111905.jpg?v=1649067265
33803971723396,Rumz Al Rasasi 9325 For Men - 50ml,614514229019,19245,50ml,,"Rumz Al Rasasi is a three edition series inspired by fashion and the desire for a unique identity.Inspired by the grace and fluidity of zebra, Rumz Al Rasasi 9325 Pour Lui, is a fragrance that celebrates strength and grace of the male species.",['Eau De Parfume Men'],44.40,35.52,moustaphalabban.com/cdn/shop/products/RAMZALRASASI.jpg?v=1592652362
34544590291076,BU Absolute Me Deo - 150ml,5200000000000,21357,150ml,,"Discover the new BU Fragrance,Absolute Me. Express your diversity & versatility, what makes you unique,intriguing and special!Spray it over the body, neck.","['Deodorant Women', 'Selfcare Sale']",No.ne,3.00,moustaphalabban.com/cdn/shop/products/5201314079224.jpg?v=1589540029
39262625595524,Maybelline Instant Age Rewind - 1 LIGHT,3600530733842,1833001,1 LIGHT,,Eraser Dark Circles Treatment Concealer makes the eye area appear radiant and refreshed in no time.,['Concealer'],No.ne,10.74,moustaphalabban.com/cdn/shop/products/3600530733842_A_Content_7b6dba24-e621-4c57-9cda-9f9d6fb74ec9.jpg?v=1615344378
39262625628292,Maybelline Instant Age Rewind - 2 NUDE,3600530733859,1833101,2 NUDE,,Eraser Dark Circles Treatment Concealer makes the eye area appear radiant and refreshed in no time.,['Concealer'],No.ne,10.74,moustaphalabban.com/cdn/shop/products/3600530733859_A_Content_30e96d4f-b3b5-4752-ba3d-8ec933cfd459.jpg?v=1615344378
39262625661060,Maybelline Instant Age Rewind - 07 SAND,3600531465247,3059800,07 SAND,,Eraser Dark Circles Treatment Concealer makes the eye area appear radiant and refreshed in no time.,['Concealer'],No.ne,10.74,moustaphalabban.com/cdn/shop/products/3600531465247_A_Content_3ad8cdef-d52d-46a0-b7e9-f6a3be48df16.jpg?v=1615344378
39262625693828,Maybelline Instant Age Rewind - 04 Honey,3600531396848,2955800,04 Honey,,Eraser Dark Circles Treatment Concealer makes the eye area appear radiant and refreshed in no time.,['Concealer'],No.ne,10.74,moustaphalabban.com/cdn/shop/products/3600531396848_A_Content_03bd53b6-8152-40e0-8d1b-06b929a0aeca.jpg?v=1615344378
39513650790532,Maybelline Instant Age Rewind - 00 IVORY,3600531465230,3059700,00 IVORY,,Eraser Dark Circles Treatment Concealer makes the eye area appear radiant and refreshed in no time.,['Concealer'],No.ne,10.74,moustaphalabban.com/cdn/shop/products/3600531465230.png?v=1629536364
40631957291140,Maybelline Instant Age Rewind - 115 Warm Light,3600531561284,H0000769,115 Warm Light,,Eraser Dark Circles Treatment Concealer makes the eye area appear radiant and refreshed in no time.,['Concealer'],No.ne,10.74,moustaphalabban.com/cdn/shop/products/3600531561284.jpg?v=1655718796
33803927748740,Rasasi - Rumz Al Rasasi 9325 Pour Elle Zebra - 50ml,614514229026,19246,50ml,,"Rumz Al Rasasi 9325 for women is an ode to the beauty, poise and grace of the female species. The 9325 woman cannot be missed even in a crowd. She stands out for her bright vivacity, revelling in an innate confidence that turns heads.","['Eau De Parfume Women', 'Women']",44.40,35.52,moustaphalabban.com/cdn/shop/products/614514229026.jpg?v=1589374597
39255295328388,Davidoff Cool Water - 75Ml,3414202000565,56135,75Ml,,"Cool Water by Davidoff is a Aromatic Aquatic fragrance for men. Cool Water was launched in 1988. The nose behind this fragrance is Pierre Bourdon. Top notes are Sea water, Lavender, Mint, Green Notes, Rosemary, Calone and Coriander; middle notes are Sandalwood, Geranium, Jasmine and Neroli; base notes are Musk, Tobacco, Oakmoss, Cedar and Amber.","['Eau De Toilette Men', 'Men']",56.00,33.60,moustaphalabban.com/cdn/shop/products/3414202000565.jpg?v=1614803176
39255298900100,Davidoff Cool Water - 125Ml,3414202000572,56136,125Ml,,"Cool Water by Davidoff is a Aromatic Aquatic fragrance for men. Cool Water was launched in 1988. The nose behind this fragrance is Pierre Bourdon. Top notes are Sea water, Lavender, Mint, Green Notes, Rosemary, Calone and Coriander; middle notes are Sandalwood, Geranium, Jasmine and Neroli; base notes are Musk, Tobacco, Oakmoss, Cedar and Amber.","['Eau De Toilette Men', 'Men']",56.00,33.60,moustaphalabban.com/cdn/shop/products/3414202000565.jpg?v=1614803176
33813831843972,Herbal Essence White Strawberry & Sweet Mint Shampoo - 400ML,190679000033,19094,400ML,,"

Herbal Essences bio:renew is crafted with a blend of essential antioxidant, aloe, and sea kelp


Contains 0% Silicone, Colorants and Gluten


Herbal Essences bio:renew brings your hair back to life


White Strawberry & Sweet Mint shampoo helps enhance hair shine


Safe for color-treated hair and pH-balanced

","['Hair Care', 'Selfcare Sale', 'Shampoo']",No.ne,3.50,moustaphalabban.com/cdn/shop/products/190679000033.jpg?v=1610895547
39247043821700,L'Oreal Paris Hyaluronic Acid Day Cream - 50ML,3600523823611,A034600,50ML,,"Hyaluron Expert Day Cream is used to intensly hydrate, smoothen and replump the skin with added SPF protection from UVA/UVB. Powered by 2 types of hyaluronic acids: Macro Hyaluronic acid hydrates and smooths skin surface & Micro Hyaluronic Acid plumps out from within:

- Macro  hyaluronic acid to help moisturize and smoothen skin's surface

- Micro hyaluronic acid helps replump skin by infusing moisture deep into the skin","['Loreal Skincare', 'LorealPriceList', 'Skincare', 'Skincare Sale']",No.ne,8.72,moustaphalabban.com/cdn/shop/products/3600523823611_Hyaluron_Expert_Day_2.jpg?v=1614197253
33570048180356,Elizabeth Arden 5Th Avenue - 125ML,85805390600,77,125ML,,"5Th Avenue Perfume by Elizabeth Arden, 5th Avenue by Elizabeth Arden is a perfume that evokes a refreshed feeling of spring with its clean, distinct aromas. The base notes are composed of iris, vanilla, amber, sandalwood and Tibetan musk, which situate this perfume with a comforting yet sharp mood","['Eau De Parfume Women', 'Women']",68.00,40.80,moustaphalabban.com/cdn/shop/products/085805390600.jpg?v=1589300067
